time,id,Speed,xDistance,yDistance,Vx平均值,Vy平均值,grid_position,TTC_matrix,IS_matrix,Total_Risk_matrix,state,时间ID
17:19:17,773,8.5,-7.2,-0.4,10.6,0.01,4 ,3.4322162595108248,1.1074360246025288,2.2698261420566768,Medium Risk,2
17:19:17,1022,8.2,-7.4,-0.6,10.6,0.01,4 ,3.0921573892808896,1.1401751714112618,2.116166280346076,Medium Risk,2
17:19:18,784,11.2,0,2.6,11.2,0.01,5 ,2588.444446737423,0.388449220616366,1294.4164479790195,Low Risk,2
17:19:19,784,12,0,2.6,11.82,0,5 ,14.364640883977923,0.3781243226560475,7.371382603316985,Low Risk,2
17:19:20,784,12.5,0,2.8,12.59,0.01,5 ,30.767888002725623,0.3945618599123422,15.581224931318983,Low Risk,2
17:19:20,281,11.7,1.5,2.6,12.59,0.01,5 ,3.3688583892916144,0.4229796429538444,1.8959190161227293,Medium Risk,2
17:19:20,26,12.7,1.6,2.6,12.59,0.01,5 ,27.504294911675668,0.4301946716569282,13.967244791666298,Low Risk,2
17:19:21,784,13,0,3,13.36,-0.01,5 ,8.310163155386006,0.4103816838936739,4.36027241963984,Medium Risk,2
17:19:21,26,13.2,2.2,2.8,13.36,-0.01,5 ,22.11686950465434,0.4871092101718468,11.301989357413094,Low Risk,2
17:19:21,281,13.3,2.2,2.7,13.36,-0.01,5 ,57.0918243684628,0.4764278217627852,28.7841260951128,Low Risk,2
17:19:22,784,13.5,0,2.8,14.06,-0.01,5 ,4.991055705652411,0.3733664757261897,2.6822110906893006,Medium Risk,2
17:19:22,26,13.5,2.2,2.7,14.06,-0.01,5 ,6.208186944702188,0.4644165517062301,3.336301748204209,Medium Risk,2
17:19:22,281,13.5,2.2,2.6,14.06,-0.01,5 ,6.071043998958311,0.454157283658969,3.26260064130864,Medium Risk,2
17:19:23,784,13.5,0,2.6,14.56,-0.01,5 ,2.450510447489671,0.3406925317574115,1.3956014896235414,Medium Risk,2
17:19:23,281,14.1,1.8,2.5,14.56,-0.01,5 ,6.682345797259234,0.4036661865199022,3.543005991889568,Medium Risk,2
17:19:24,784,13.8,0,2.4,14.2,-0.05,5 ,5.983723853810283,0.3184459484153737,3.1510849011128284,Medium Risk,2
17:19:25,784,14.2,0,2.4,13.41,-0.01,5 ,3.0341483097405866,0.3276927226512411,1.680920516195914,Medium Risk,2
17:19:26,784,14.5,0,2.4,12.95,-0.01,5 ,1.5473926334545722,0.333461958915704,0.940427296185138,High Risk,2
17:19:26,255,18.1,2.2,2.2,12.95,-0.01,5 ,0.6040132341910095,0.4322875560979145,0.518150395144462,High Risk,2
17:19:27,784,14,0,2.4,12.83,-0.01,5 ,2.0495371368770545,0.3350177764969535,1.192277456687004,High Risk,2
17:19:27,255,18.1,2.5,2.3,12.83,-0.01,6 ,0.6444811348719507,0.4741977779713402,0.5593394564216454,High Risk,2
17:19:28,784,14.2,0,2.4,12.78,0,5 ,1.688951442646024,0.3356725433186756,1.01231199298235,High Risk,2
17:19:28,255,17,3.7,2.2,12.78,0,6 ,1.0198172589448415,0.6020634835170321,0.8109403712309369,High Risk,2
17:19:28,511,13.5,1.1,-2.8,12.78,0,8 ,4.172429668929628,0.4207545945025344,2.2965921317160816,Medium Risk,2
17:19:28,13,14,0.9,2.5,12.78,0,5 ,2.176139272004327,0.3716267163101038,1.2738829941572154,Medium Risk,2
17:19:29,255,15.6,3.1,2,12.82,-0.02,6 ,1.326571033607584,0.5151750122568518,0.920873022932218,High Risk,2
17:19:29,13,14.3,1.7,2.5,12.82,-0.02,5 ,2.041374164927522,0.4221811371784447,1.2317776510529834,Medium Risk,2
17:19:29,511,13.7,1.9,-2.2,12.82,-0.02,8 ,3.299591199092106,0.4059327416478435,1.8527619703699747,Medium Risk,2
17:19:30,255,14.7,4.3,2.1,12.93,-0.02,6 ,2.7021096790234576,0.6654083146152727,1.6837589968193651,Medium Risk,2
17:19:30,13,14.9,2.8,2.1,12.93,-0.02,6 ,1.7757622868109213,0.4866744272865053,1.131218357048713,High Risk,2
17:19:30,511,13.9,2.8,-3,12.93,-0.02,9 ,4.22628452879642,0.5706128212513403,2.39844867502388,Medium Risk,2
17:19:30,18,13.5,0.9,-3.5,12.93,-0.02,8 ,6.329177055978463,0.5025069475536288,3.415842001766046,Medium Risk,2
17:19:30,1,13.7,3.2,-3.5,12.93,-0.02,9 ,6.15104724293607,0.6594246991064711,3.4052359710212703,Medium Risk,2
17:19:31,255,15.5,6.7,2.3,12.93,-0.01,6 ,2.755268360141981,0.9849994895656136,1.8701339248537967,Medium Risk,2
17:19:31,13,15.4,3.7,2.1,12.93,-0.01,6 ,1.7217386220791204,0.5915752070335938,1.1566569145563572,High Risk,2
17:19:31,511,13.6,3,-3.6,12.93,-0.01,9 ,6.983870062590243,0.6516086559692943,3.8177393592797686,Medium Risk,2
17:19:31,1,13.6,3,-3.6,12.93,-0.01,9 ,6.983870062590243,0.6516086559692943,3.8177393592797686,Medium Risk,2
17:19:31,49,13.2,1.2,-4,12.93,-0.01,8 ,15.41026640105549,0.5806894251763214,7.995477913115906,Low Risk,2
17:19:32,13,15.4,5.8,1.9,12.74,0.01,6 ,2.2936064672907577,0.8549650507063795,1.5742857589985686,Medium Risk,2
17:19:32,49,13.4,1.4,-4.3,12.74,0.01,8 ,6.84144398197425,0.6334784998847663,3.737461240929509,Medium Risk,2
17:19:32,511,14.1,4.3,-4.4,12.74,0.01,9 ,4.520391702459096,0.861823169013045,2.6911074357360705,Medium Risk,2
17:19:33,773,16,-5.4,-2,12.25,0,7 ,1.5351831563730174,0.8226388599364555,1.1789110081547365,High Risk,2
17:19:33,49,14.9,3.5,-4.8,12.25,0,9 ,2.240867105285424,0.8486483851588084,1.544757745222116,Medium Risk,2
17:19:33,1026,15.8,-5.4,-3,12.25,0,7 ,1.7396164698936074,0.8824825835131715,1.3110495267033897,Medium Risk,2
17:19:33,511,15.2,7.2,-4.7,12.25,0,9 ,2.913675241289865,1.2283222338637698,2.0709987375768173,Medium Risk,2
17:19:34,49,15.5,7.2,-4.8,12.84,0.02,9 ,3.251925484452379,1.2074527554283283,2.2296891199403537,Medium Risk,2
17:19:34,1026,16.5,-1,-2.6,12.84,0.02,8 ,0.760909453046108,0.3887031764603354,0.5748063147532217,High Risk,2
17:19:34,517,16.9,1.8,-2.5,12.84,0.02,8 ,0.7585806885105348,0.4298533693614005,0.5942170289359677,High Risk,2
17:19:35,260,3.6,6.4,6,13.22,-0.01,3 ,0.911826362241194,1.2063872654162329,1.0591068138287134,High Risk,2
17:19:35,2,3.8,3.2,6.1,13.22,-0.01,3 ,0.7311743205931981,0.9472668145881572,0.8392205675906776,High Risk,2
17:19:35,1026,16,0,-2.2,13.22,-0.01,8 ,0.791083420350361,0.3025358849981742,0.5468096526742676,High Risk,2
17:19:35,517,16.7,2.1,-2.2,13.22,-0.01,8 ,0.873710017135725,0.4182395330312511,0.6459747750834881,High Risk,2
17:19:35,5,3.5,5.9,6,13.22,-0.01,3 ,0.8656377451491357,1.157181579714194,1.0114096624316649,High Risk,2
17:19:35,31,14.2,0.9,-2.4,13.22,-0.01,8 ,2.6128552556572955,0.352481963797821,1.4826686097275583,Medium Risk,2
17:19:36,5,2.8,0.2,5.8,13.33,-0.01,2 ,0.5510820609955898,0.7947689832498788,0.6729255221227343,High Risk,2
17:19:36,31,14.2,0.9,-2.3,13.33,-0.01,8 ,2.8356239303019533,0.3382359660180032,1.5869299481599783,Medium Risk,2
17:19:36,1026,16,1,-2.6,13.33,-0.01,8 ,1.0429358170810876,0.38149225830082,0.7122140376909538,High Risk,2
17:19:36,517,16.2,3.5,-2.1,13.33,-0.01,9 ,1.4216898847304762,0.5589749773978826,0.9903324310641796,High Risk,2
17:19:36,271,4.6,2.7,5.7,13.33,-0.01,3 ,0.7223841602188715,0.8637484040183101,0.7930662821185908,High Risk,2
17:19:37,31,15.9,2.3,-2,13.33,-0.01,8 ,1.1855132546135394,0.4174098809772791,0.8014615677954093,High Risk,2
17:19:37,517,16.1,4.2,-2.1,13.33,-0.01,9 ,1.6946045142925588,0.6430713559588893,1.168837935125724,High Risk,2
17:19:37,271,5.4,0,5.8,13.33,-0.01,2 ,0.7313071815549972,0.7942968899600796,0.7628020357575385,High Risk,2
17:19:37,765,4.5,-1,6,13.33,-0.01,2 ,0.6887962797720106,0.8330205793416519,0.7609084295568312,High Risk,2
17:24:48,789,14.5,0,3,13.1395,-0.1265,5 ,2.2044379965490988,0.4138012292232871,1.3091196128861928,Medium Risk,3
17:24:48,260,14.8,1.7,2.8,13.1395,-0.1265,5 ,1.9722352149217048,0.451825130492481,1.212030172707093,High Risk,3
17:24:49,789,14.5,0.2,3,13.3395,-0.0555,5 ,2.5888576611886847,0.4116068222612395,1.500232241724962,Medium Risk,3
17:24:49,260,14.6,3.2,2.7,13.3395,-0.0555,6 ,3.319276664099968,0.5731777288107357,1.946227196455352,Medium Risk,3
17:24:50,260,14.1,2.9,2.9,13.98,-0.033,6 ,33.90528833960836,0.5484396050133228,17.22686397231084,Low Risk,3
17:24:50,30,14.9,1.3,3.1,13.98,-0.033,5 ,3.6500428081224414,0.4495262272754535,2.049784517698948,Medium Risk,3
17:24:51,260,14.1,2.9,2.9,14.8025,-0.0065,6 ,5.829724251804075,0.5329855615514184,3.181354906677747,Medium Risk,3
17:24:51,30,14.1,1.2,3.4,14.8025,-0.0065,2 ,5.125151330830013,0.4685696170368778,2.796860473933445,Medium Risk,3
17:24:52,766,14.5,0,3.2,15.5715,-0.006,5 ,2.9836797678243645,0.4054662789658663,1.6945730233951153,Medium Risk,3
17:24:52,260,14.6,3.1,3,15.5715,-0.006,6 ,4.435913413157007,0.5466104745840945,2.4912619438705503,Medium Risk,3
17:24:53,766,13.8,-1,3,16.1025,0.01,5 ,1.3728124147766947,0.394024574343385,0.8834184945600398,High Risk,3
17:24:53,260,13.9,1.3,3.6,16.1025,0.01,2 ,1.7370213061778383,0.4769162505075724,1.1069687783427054,High Risk,3
17:24:54,766,13.8,-1.2,3.2,16.2265,-0.0195,5 ,1.407861998884474,0.4242079876884429,0.9160349932864584,High Risk,3
17:24:55,766,13.5,-3.6,3.2,15.6995,0.0155,4 ,2.188875747920821,0.6078143936234809,1.398345070772151,Medium Risk,3
17:24:56,766,14.5,-4.6,2.8,15.118,0.066,4 ,8.69775727969218,0.6924999773029333,4.695128628497557,Medium Risk,3
17:24:57,766,14.5,-5,3.6,14.544,0.123,1 ,135.3505031377963,0.8077619805506828,68.07913255917349,Low Risk,3
17:24:58,766,15,-4.6,3.4,14.338,0.1295,1 ,8.635278770170087,0.7553069956871011,4.6952928829285945,Medium Risk,3
17:24:59,766,15,-3.6,3.2,14.702,0.174,4 ,16.164820905656086,0.6280736603820181,8.396447283019052,Low Risk,3
17:25:00,766,15,-3.2,3.2,14.7165,0.1685,4 ,15.960911878845216,0.5898186223631224,8.27536525060417,Low Risk,3
17:25:01,766,15.5,-2.6,3.2,14.5895,0.1945,4 ,4.529871962118174,0.5397031661938716,2.5347875641560225,Medium Risk,3
17:25:02,766,15.8,-1.4,3.2,14.6185,0.1905,5 ,2.9568878670191543,0.4567516000613739,1.7068197335402642,Medium Risk,3
17:25:03,766,16,0,3.2,14.6615,0.1285,5 ,2.38995580176863,0.4178519569578432,1.403903879363237,Medium Risk,3
17:25:04,766,16,0,2.8,14.6115,0.043,5 ,2.01520511402918,0.3662517379286126,1.190728425978896,High Risk,3
17:25:04,257,15.8,0.9,3.4,14.6115,0.043,2 ,2.956946759799305,0.4600515652355004,1.708499162517403,Medium Risk,3
17:25:05,766,15.5,0,3,14.65,0.0045,5 ,3.525267257819965,0.3918974489608248,1.9585823533903948,Medium Risk,3
17:25:05,257,15.6,1.7,3.2,14.65,0.0045,5 ,3.810238506576861,0.4733512679573279,2.141794887267094,Medium Risk,3
17:25:06,766,15.8,0,3.2,14.805,0.0015,5 ,3.2128516507406224,0.4158299592451001,1.814340804992861,Medium Risk,3
17:25:06,257,15.7,2.6,3.1,14.805,0.0015,6 ,4.515609383884147,0.5257631419100036,2.520686262897075,Medium Risk,3
17:25:07,766,16,0.2,3.6,14.983,-0.003,2 ,3.5417999402844247,0.4657386568518645,2.003769298568145,Medium Risk,3
17:25:07,257,15.9,3.4,2.7,14.983,-0.003,6 ,4.729477221864364,0.5608236085481417,2.645150415206253,Medium Risk,3
17:25:08,257,15.6,2.4,2.7,15.2165,-0.0055,5 ,9.395286638304842,0.4630393084487782,4.92916297337681,Low Risk,3
17:25:08,36,16,1.6,3.4,15.2165,-0.0055,2 ,4.789883501200722,0.4816482130261591,2.635765857113441,Medium Risk,3
17:25:09,257,16.4,3.3,2.7,15.598,-0.0065,6 ,5.309848458788325,0.539799486296819,2.924823972542572,Medium Risk,3
17:25:09,36,16.3,2.5,3.2,15.598,-0.0065,6 ,5.776381115269968,0.5140979301236569,3.145239522696812,Medium Risk,3
17:25:10,257,16.5,4.1,3.1,15.98,-0.013,6 ,9.865817810770787,0.6429066998245159,5.254362255297652,Low Risk,3
17:25:10,36,16.7,3.5,3.2,15.98,-0.013,6 ,6.577527131189282,0.593166031684594,3.585346581436938,Medium Risk,3
17:25:11,257,16.8,4.7,3.4,16.3335,-0.0235,3 ,12.408709688758558,0.7176665184883355,6.563188103623447,Low Risk,3
17:25:11,36,17.2,4.7,3.4,16.3335,-0.0235,3 ,6.6870029412980445,0.7176665184883355,3.70233472989319,Medium Risk,3
17:25:11,1075,17.1,1.1,3.5,16.3335,-0.0235,2 ,4.780284141149837,0.4538921597732961,2.6170881504615666,Medium Risk,3
17:25:12,257,17.3,5.5,3.4,16.3955,-0.036,3 ,7.141189956185485,0.7984490930042941,3.9698195245948895,Medium Risk,3
17:25:12,36,17.5,5.6,3.5,16.3955,-0.036,3 ,5.973788235572664,0.8154553595471447,3.394621797559904,Medium Risk,3
17:25:12,55,17,1.7,3.5,16.3955,-0.036,2 ,6.426538873186835,0.4804742147798805,3.453506543983357,Medium Risk,3
17:25:13,1075,17.6,2.8,3.9,15.8745,0.0055,3 ,2.7807959473885004,0.6024977488586842,1.6916468481235922,Medium Risk,3
17:25:13,257,17.6,6.5,3.7,15.8745,0.0055,3 ,4.332064238665343,0.9386013936614936,2.635332816163418,Medium Risk,3
17:25:13,36,17.6,4.8,3.7,15.8745,0.0055,3 ,3.5102990873814783,0.7605546534092955,2.1354268703953867,Medium Risk,3
17:25:13,55,17.6,2.8,3.9,15.8745,0.0055,3 ,2.7807959473885004,0.6024977488586842,1.6916468481235922,Medium Risk,3
17:25:14,36,17.3,4.8,3.9,15.5685,0.028,3 ,3.5698403021830365,0.7837219084843031,2.17678110533367,Medium Risk,3
17:25:15,36,17.4,6.8,3.5,15.7855,0.008,3 ,4.734066925898966,0.96245762129066,2.848262273594813,Medium Risk,3
17:25:41,795,19.8,-6.8,-3.2,19.03,0.0065,7 ,9.747507797440324,0.8613862629966266,5.304447030218475,Low Risk,3
17:25:41,1036,19.8,-7,-3.2,19.03,0.0065,7 ,9.98283222281814,0.8821818582995874,5.432507040558864,Low Risk,3
17:25:42,795,19.8,-6.6,-3.2,18.827,-0.011,7 ,7.530669946547149,0.8452215157280082,4.187945731137578,Medium Risk,3
17:25:42,1036,19.8,-6.6,-3.2,18.827,-0.011,7 ,7.530669946547149,0.8452215157280082,4.187945731137578,Medium Risk,3
17:25:43,1036,19.8,-5.8,-3,18.049,-0.0075,7 ,3.727132930799388,0.7685144029115077,2.247823666855448,Medium Risk,3
17:25:45,1036,19,-2.8,-2.6,16.6925,0.0175,7 ,1.655191604263707,0.4676119707291638,1.0614017874964354,High Risk,3
17:25:46,1036,19,0,-2.6,16.4355,0.0235,8 ,1.0134543077583178,0.3206650811605872,0.6670596944594525,High Risk,3
17:25:47,1036,18.5,0,-2.4,16.262,-0.0025,8 ,1.0719071933827102,0.2975735082367245,0.6847403508097174,High Risk,3
17:25:48,1036,18.2,0,-2.6,16.1535,0.0085,8 ,1.2698426568116674,0.3234521216805063,0.7966473892460868,High Risk,3
17:25:48,510,17.8,2.1,-2.3,16.1535,0.0085,8 ,1.8904318835572795,0.3874561184717209,1.1389440010145002,High Risk,3
16:46:20,1038,5.8,-0.4,-2.2,9.87,0.02,8 ,0.5492647623498311,0.3558737742990442,0.4525692683244376,High Risk,4
16:46:21,1038,6.8,-2.4,-2.6,10.66,0.02,8 ,0.9164320147007324,0.5418676003952596,0.7291498075479961,High Risk,4
16:46:22,1038,7.8,-5.6,-2.6,11.2,0.02,7 ,1.815379946692164,0.9224378030485032,1.3689088748703333,Medium Risk,4
16:46:22,1038,7.8,-6,-2.6,11.2,0.02,7 ,1.9226929596981024,0.9769661017311478,1.449829530714625,Medium Risk,4
16:46:29,781,14.8,-6,-0.4,12.13,0.01,4 ,2.251339510069274,0.8632840977762859,1.55731180392278,Medium Risk,4
16:46:30,781,15.2,-4,-1,12.3,0,4 ,1.4212704672932308,0.5878166851022117,1.0045435761977213,High Risk,4
16:46:31,519,16.8,2.1,-2.5,11.82,-0.01,8 ,0.6554845043644841,0.4748317937330267,0.5651581490487554,High Risk,4
16:46:32,519,17.2,3.1,-2.5,11.54,0.02,9 ,0.7034929769636908,0.5861629514544069,0.6448279642090489,High Risk,4
16:46:32,59,16.5,1.5,-2.7,11.54,0.02,8 ,0.6225962169959809,0.4546120690101763,0.5386041430030786,High Risk,4
16:46:32,314,16.3,2.4,-2.7,11.54,0.02,8 ,0.758767385810223,0.5317065736319946,0.6452369797211088,High Risk,4
16:46:33,519,16.3,4.5,-2.8,12,0.02,9 ,1.232276339903449,0.7649885754347412,0.9986324576690953,High Risk,4
16:46:33,59,16.2,2.2,-2.8,12,0.02,8 ,0.8476345846670408,0.5139711079129671,0.680802846290004,High Risk,4
16:46:33,314,16.3,2.9,-2.9,12,0.02,9 ,0.9535538766416064,0.591959610089967,0.7727567433657867,High Risk,4
16:46:34,59,16.6,5.5,-3,12.26,-0.01,9 ,1.4432130681710786,0.8946322043529467,1.1689226362620126,High Risk,4
16:46:36,1025,15.5,-5.6,-2.6,12.94,0.01,7 ,2.410835193912237,0.8581816960056391,1.6345084449589378,Medium Risk,4
16:46:37,1025,15.5,-3,-2.6,13.29,-0.01,7 ,1.795519404525959,0.544484547504183,1.170001976015071,High Risk,4
16:46:38,1025,15.8,0,-3,13.41,-0.01,8 ,1.2547071008996362,0.4096159033140514,0.8321615021068438,High Risk,4
16:46:38,522,15.3,1.3,-3.2,13.41,-0.01,8 ,1.826541522054064,0.4716021505695112,1.1490718363117876,High Risk,4
16:46:39,1025,15.8,-0.2,-3.4,13.23,0.01,8 ,1.3247305638758724,0.4681866380098164,0.8964586009428444,High Risk,4
16:46:39,522,15.5,1.5,-3.2,13.23,0.01,8 ,1.5561978382808284,0.4858153573665135,1.0210065978236709,High Risk,4
16:46:40,1025,15.8,0.2,-3.8,13.17,0,8 ,1.446316806570919,0.5242777148110839,0.9852972606910017,High Risk,4
16:46:40,522,15.6,3.3,-3.1,13.17,0,9 ,1.8624815175107807,0.6238124633010949,1.243146990405938,Medium Risk,4
16:46:40,38,14.9,1.2,-3.4,13.17,0,8 ,2.08292967964413,0.4967624873806806,1.2898460835124053,Medium Risk,4
16:46:41,522,15,3.5,-3.2,13.21,0,9 ,2.6478851371031564,0.652399054930018,1.6501420960165871,Medium Risk,4
16:46:41,38,15.4,2.3,-3.2,13.21,0,8 ,1.7986362843667765,0.5421311019655626,1.1703836931661695,High Risk,4
16:46:42,1031,15,-6.8,-5.4,13.33,0,7 ,5.196479556216017,1.1891608494570742,3.192820202836546,Medium Risk,4
16:46:42,522,15.4,5.3,-3.3,13.33,0,9 ,3.014677214637946,0.8550191602771895,1.934848187457568,Medium Risk,4
16:46:42,38,15.3,2.4,-3.2,13.33,0,8 ,2.029426686960933,0.5477910356647767,1.2886088613128548,Medium Risk,4
16:46:43,1031,16,-4.4,-5.6,13.58,-0.01,7 ,2.9416804447889087,0.9662948900774466,1.9539876674331773,Medium Risk,4
16:46:43,522,15.2,7,-3.6,13.58,-0.01,9 ,4.855944071984949,1.0680110966293026,2.961977584307125,Medium Risk,4
16:46:43,38,15.2,3.9,-3.3,13.58,-0.01,9 ,3.151651766684831,0.6931708869856973,1.922411326835264,Medium Risk,4
16:46:44,1031,16.2,-1.8,-5.8,13.41,0,8 ,2.1758834038966657,0.8291843021968605,1.5025338530467631,Medium Risk,4
16:46:44,38,15.1,5.3,-3.3,13.41,0,9 ,3.6921327684891714,0.8524649524484106,2.272298860468791,Medium Risk,4
16:46:45,1031,16.5,0,-5.8,13,0,8 ,1.6566695229934305,0.8043152845265822,1.2304924037600062,Medium Risk,4
16:46:45,38,14.8,6.7,-3.5,13,0,9 ,4.197168503934314,1.048258629273403,2.6227135666038586,Medium Risk,4
16:46:45,533,19.7,1.2,-5.7,13,0,8 ,0.8692652367832084,0.8077747210701757,0.8385199789266921,High Risk,4
16:46:46,533,19.2,3.7,-5.7,13.02,-0.01,9 ,1.099432296602882,0.9416541233809712,1.0205432099919265,High Risk,4
16:46:46,26,15,1.8,-5.7,13.02,-0.01,8 ,3.0173999197915045,0.8282872119506561,1.9228435658710803,Medium Risk,4
16:46:47,1027,16.8,-6.6,-5.8,13.19,-0.01,7 ,2.4332213454249203,1.2096401526729206,1.8214307490489203,Medium Risk,4
16:46:47,533,17.8,5.7,-5.8,13.19,-0.01,9 ,1.76361789221413,1.1195585358911158,1.4415882140526228,Medium Risk,4
16:46:47,26,15,2.4,-5.8,13.19,-0.01,8 ,3.4660160515684773,0.8641629750203097,2.1650895132943937,Medium Risk,4
16:46:48,1027,16.8,-3,-5.6,13.34,-0.01,7 ,1.8355847875496727,0.8696962697264146,1.352640528638044,Medium Risk,4
16:46:48,26,15.8,4.6,-5.8,13.34,-0.01,9 ,3.008010355029964,1.0134032850723431,2.010706820051153,Medium Risk,4
16:46:49,1027,16.8,0,-5.6,12.91,0,8 ,1.4392187098432276,0.7792824759879273,1.1092505929155774,High Risk,4
16:46:50,29,12.3,1.6,-5.2,12.23,-0.02,8 ,76.64565643220013,0.777861615048016,38.71175902362407,Low Risk,4
16:46:51,29,12.4,2,-5.2,11.89,0,8 ,10.90284796648464,0.8078671209509277,5.855357543717783,Low Risk,4
16:46:52,29,12.5,3.5,-4.4,11.82,0,9 ,8.255913537075244,0.8176614335812588,4.536787485328252,Medium Risk,4
16:46:52,796,14.5,-6.4,-2.4,11.82,0,7 ,2.549497574134288,0.9940601935289,1.7717788838315942,Medium Risk,4
16:46:53,29,12.9,5.1,-4,11.8,-0.01,9 ,5.886954690243693,0.9434204011331538,3.415187545688424,Medium Risk,4
16:46:53,796,13.8,-4.6,-2.4,11.8,-0.01,7 ,2.592933381025996,0.7552077715745973,1.6740705763002963,Medium Risk,4
16:46:54,29,13.7,6.7,-4,11.77,-0.01,9 ,4.041026222989708,1.1372466902476552,2.5891364566186814,Medium Risk,4
16:46:58,16,12.3,0.8,-3.7,9.66,-0.01,8 ,1.433360872851075,0.6089819492713585,1.021171411061217,High Risk,4
16:46:59,16,12.2,2.8,-3.1,8.94,0,9 ,1.2809934728123535,0.6985523541574258,0.9897729134848896,High Risk,4
16:46:59,44,9.6,0.9,-3.2,8.94,0,8 ,5.028977349045283,0.5558817088850205,2.7924295289651515,Medium Risk,4
16:47:00,44,10.7,1.5,-3.1,8.25,-0.01,8 ,1.4050769429454188,0.599494516552607,1.0022857297490129,High Risk,4
16:47:00,16,11.5,3.8,-3,8.25,-0.01,9 ,1.4892329745970956,0.8427944639718292,1.1660137192844624,High Risk,4
16:47:01,1043,11,-6.6,-1.6,7.63,-0.01,7 ,2.014590311570917,1.2292839127146238,1.6219371121427706,Medium Risk,4
16:47:01,510,11,-6.8,-1,7.63,-0.01,4 ,2.0389052127199525,1.2441206349256266,1.6415129238227897,Medium Risk,4
16:47:01,44,10.6,3,-2.8,7.63,-0.01,9 ,1.381240645275371,0.742811455010912,1.0620260501431416,High Risk,4
16:47:01,765,11,-6.6,-1,7.63,-0.01,4 ,1.980225655260432,1.2083149251612653,1.5942702902108483,Medium Risk,4
16:47:01,16,11,6.1,-3,7.63,-0.01,9 ,2.016555020582477,1.2304827595308745,1.6235188900566755,Medium Risk,4
16:47:02,1043,10.8,-3.4,-2,7.05,-0.01,7 ,1.0516193129705282,0.7428139030541077,0.897216608012318,High Risk,4
16:47:02,44,10,5.4,-2.3,7.05,-0.01,9 ,1.9889618239365665,1.1052737112282165,1.5471177675823913,Medium Risk,4
16:47:03,1043,10,-0.2,-2.4,6.51,0.01,8 ,0.6898665752706208,0.4719470226742946,0.5809067989724577,High Risk,4
16:47:04,1043,9.2,0,-2.4,5.87,-0.01,8 ,0.7205061954927381,0.4952926466915383,0.6078994210921382,High Risk,4
16:47:04,527,8.6,2.3,-2.2,5.87,-0.01,8 ,1.1654251261519213,0.6568336007450191,0.9111293634484702,High Risk,4
16:47:04,51,7,1.1,-2.8,5.87,-0.01,8 ,2.659897832000436,0.6208331925466446,1.64036551227354,Medium Risk,4
16:47:05,1043,8.2,0.4,-2.6,5.08,0,8 ,0.842867442356034,0.5835676319865267,0.7132175371712803,High Risk,4
16:47:05,527,8.2,2.8,-2,5.08,0,9 ,1.102508845503701,0.7633329321824984,0.9329208888431,High Risk,4
16:47:05,51,6.9,0.9,-2.6,5.08,0,8 ,1.5109079068860631,0.6103600331597248,1.060633970022894,High Risk,4
16:47:05,306,6.8,1.1,-2.5,5.08,0,8 ,1.587042450174046,0.6059092211313247,1.0964758356526854,High Risk,4
16:47:06,527,7.1,3.5,-2,4.28,0,9 ,1.4289715966498673,0.974259843671417,1.201615720160642,High Risk,4
16:47:06,3,7,-7.4,1.2,4.28,0,4 ,2.7551142688704617,1.811825124114861,2.283469696492661,Medium Risk,4
16:47:06,51,6.6,1.9,-2.4,4.28,0,8 ,1.3188477264122336,0.7398061125133729,1.0293269194628032,High Risk,4
16:47:06,513,6.8,-7.2,1.2,4.28,0,4 ,2.8954046157706723,1.7641285476717052,2.329766581721189,Medium Risk,4
16:47:07,527,5.7,4.1,-2.5,3.59,0,9 ,2.274790564385214,1.2672212049096645,1.7710058846474392,Medium Risk,4
16:47:07,513,5,-6.2,1,3.59,0,4 ,4.450834434615899,1.65726223207119,3.0540483333435446,Medium Risk,4
16:47:07,51,5.3,1.7,-2.5,3.59,0,8 ,1.7669452317745151,0.7978033910033092,1.282374311388912,Medium Risk,4
16:47:07,3,5,-6,1,3.59,0,4 ,4.310958561515393,1.6051796383299883,2.95806909992269,Medium Risk,4
16:47:08,527,4.8,5.3,-2.7,3.1,0,9 ,3.496830654429878,1.689149432836424,2.5929900436331508,Medium Risk,4
16:47:08,3,4,-5.4,0.8,3.1,0,4 ,6.058754301423389,1.5502341134330688,3.804494207428229,Medium Risk,4
16:47:08,51,4.3,2,-2.6,3.1,0,8 ,2.7312605273699804,0.9315266692284612,1.8313935982992209,Medium Risk,4
16:47:08,513,3.8,-5.4,0.8,3.1,0,4 ,7.787357525795256,1.5502341134330688,4.668795819614163,Medium Risk,4
